Album,Name,Artists,Remixers,Genre,Bpm,Key,Length,Catalog 
"Max Freegrant, Yuji Ono, Sound Quelle, Max Meyer, The Guru - The Yearbook 2015",Kiev Drift(Original Mix),"MaxFreegrant,YujiOno",,Trance,128,G♭ min,5:52,FGA008
"Max Freegrant, Yuji Ono, Sound Quelle, Max Meyer, The Guru - The Yearbook 2015",Secret Weapon(Original Mix),MaxFreegrant,,Trance,160,B♭ min,5:37,FGA008
"Max Freegrant, Yuji Ono, Sound Quelle, Max Meyer, The Guru - The Yearbook 2015",Mantra(Original Mix),"MaxFreegrant,SoundQuelle,MaxMeyer",,Trance,128,G♭ min,6:51,FGA008
"Max Freegrant, Yuji Ono, Sound Quelle, Max Meyer, The Guru - The Yearbook 2015",Tiger Claws(Original Mix),MaxFreegrant,,Trance,128,D♭ min,6:20,FGA008
"Max Freegrant, Yuji Ono, Sound Quelle, Max Meyer, The Guru - The Yearbook 2015",Colombo(Original Mix),"MaxFreegrant,TheGuru",,ProgressiveHouse,96,C min,7:07,FGA008
"Max Freegrant, Yuji Ono, Sound Quelle, Max Meyer, The Guru - The Yearbook 2015",She(Original Mix),"MaxFreegrant,SoundQuelle,MaxMeyer",,Trance,128,F min,6:33,FGA008
"Max Freegrant, Yuji Ono, Sound Quelle, Max Meyer, The Guru - The Yearbook 2015",Counting Down The Days(Original Mix),"MaxFreegrant,DigitalSketch",,Trance,128,F maj,5:52,FGA008
"Ramil O'Shawa, Nina Sung, Max Freegrant, Sound Quelle, Max Meyer - The Best Of 2015 (New Year Compilation), Pt. 1",Pure Gold(Jerome Isma-Ae Remix),"RamilO'Shawa,NinaSung",JeromeIsma-Ae,Trance,128,A♭ min,5:52,FGC021
"Ramil O'Shawa, Nina Sung, Max Freegrant, Sound Quelle, Max Meyer - The Best Of 2015 (New Year Compilation), Pt. 1",Mantra(Original Mix),"MaxFreegrant,SoundQuelle,MaxMeyer",,Trance,128,G♭ min,6:51,FGC021
"Ramil O'Shawa, Nina Sung, Max Freegrant, Sound Quelle, Max Meyer - The Best Of 2015 (New Year Compilation), Pt. 1",Universe(Original Mix),"AndreaBertolini,YujiOno",,Trance,128,D maj,5:50,FGC021
"Ramil O'Shawa, Nina Sung, Max Freegrant, Sound Quelle, Max Meyer - The Best Of 2015 (New Year Compilation), Pt. 1",Atomic(Sollito Remix),IgorVoevodin,Sollito,Trance,130,G♭ min,6:10,FGC021
"Ramil O'Shawa, Nina Sung, Max Freegrant, Sound Quelle, Max Meyer - The Best Of 2015 (New Year Compilation), Pt. 1",Can't Stay(Original Mix),Haxxy,,ProgressiveHouse,124,D♭ min,6:15,FGC021
"Ramil O'Shawa, Nina Sung, Max Freegrant, Sound Quelle, Max Meyer - The Best Of 2015 (New Year Compilation), Pt. 1",Flash(Original Mix),DaniloErcole,,Trance,130,D min,7:08,FGC021
"Ramil O'Shawa, Nina Sung, Max Freegrant, Sound Quelle, Max Meyer - The Best Of 2015 (New Year Compilation), Pt. 1",Above The Sky(Original Mix),"MaxFreegrant,YujiOno",,Trance,128,F min,6:19,FGC021
"Ramil O'Shawa, Nina Sung, Max Freegrant, Sound Quelle, Max Meyer - The Best Of 2015 (New Year Compilation), Pt. 1",Elision(Original Mix),"SoundQuelle,MaxMeyer",,Trance,128,G♭ min,6:15,FGC021
"Ramil O'Shawa, Nina Sung, Max Freegrant, Sound Quelle, Max Meyer - The Best Of 2015 (New Year Compilation), Pt. 1",Nicoya(Original Mix),ThomasMengel,,Trance,128,G min,5:48,FGC021
"Ramil O'Shawa, Nina Sung, Max Freegrant, Sound Quelle, Max Meyer - The Best Of 2015 (New Year Compilation), Pt. 1",Can You Hear Me(Original Mix),Strigata,,ProgressiveHouse,128,E maj,6:22,FGC021
"Ramil O'Shawa, Nina Sung, Max Freegrant, Sound Quelle, Max Meyer - The Best Of 2015 (New Year Compilation), Pt. 1",Deep Freeze(Arkatec Remix),"AndreaBertolini,YujiOno",Arkatec,ProgressiveHouse,125,G♭ min,6:49,FGC021
"Ramil O'Shawa, Nina Sung, Max Freegrant, Sound Quelle, Max Meyer - The Best Of 2015 (New Year Compilation), Pt. 1",Errra(Max Freegrant Remix),Burzhuy,MaxFreegrant,ProgressiveHouse,125,E min,6:44,FGC021
"Ramil O'Shawa, Nina Sung, Max Freegrant, Sound Quelle, Max Meyer - The Best Of 2015 (New Year Compilation), Pt. 1",Pink Antelope(Original Mix),MrAndre,,Trance,128,G♭ min,6:59,FGC021
"Ramil O'Shawa, Nina Sung, Max Freegrant, Sound Quelle, Max Meyer - The Best Of 2015 (New Year Compilation), Pt. 1",Half & Half(Original Mix),AndrewLang,,Trance,128,A♭ min,6:15,FGC021
"Ramil O'Shawa, Nina Sung, Max Freegrant, Sound Quelle, Max Meyer - The Best Of 2015 (New Year Compilation), Pt. 1",Then Love Laughed(Original Mix),"KennethThomas,AuraWolfe",,Trance,128,B♭ maj,5:45,FGC021
"Ramil O'Shawa, Nina Sung, Max Freegrant, Sound Quelle, Max Meyer - The Best Of 2015 (New Year Compilation), Pt. 1",Andromeda(Original Mix),Dextrose,,Trance,128,C min,7:52,FGC021
"Ramil O'Shawa, Nina Sung, Max Freegrant, Sound Quelle, Max Meyer - The Best Of 2015 (New Year Compilation), Pt. 1",Midnight Highway(Ron Alperin Remix),Nianaro,RonAlperin,Trance,130,G min,7:15,FGC021
"Ramil O'Shawa, Nina Sung, Max Freegrant, Sound Quelle, Max Meyer - The Best Of 2015 (New Year Compilation), Pt. 1",Launch Pad(Original Mix),"Pobsky,NikhilPrakash",,Trance,130,A min,7:09,FGC021
"Ramil O'Shawa, Nina Sung, Max Freegrant, Sound Quelle, Max Meyer - The Best Of 2015 (New Year Compilation), Pt. 1",Roundabout(Original Mix),SlowFish,,DeepHouse,122,E min,6:30,FGC021
"Ramil O'Shawa, Nina Sung, Max Freegrant, Sound Quelle, Max Meyer - The Best Of 2015 (New Year Compilation), Pt. 1",Space(Original Mix),"Kingsland,SDavis",,ProgressiveHouse,123,D min,5:20,FGC021
Max Freegrant - Tribe Of The Sun,Tribe Of The Sun(Original Mix),MaxFreegrant,,Trance,127,D min,5:38,FG159
Max Freegrant - Tribe Of The Sun,Tribe Of The Sun(Radio Edit),MaxFreegrant,,Trance,127,D min,3:10,FG159
Andrew Lang - Command Line /  Life of Phoenix,Command Line(Original Mix),AndrewLang,,Trance,65,F min,6:54,FG158
Andrew Lang - Command Line /  Life of Phoenix,Life of Phoenix(Original Mix),AndrewLang,,Trance,128,G maj,6:15,FG158
Miss Monique - No Fear,No Fear(Sunny Lax Remix),MissMonique,SunnyLax,Trance,128,G min,6:07,FG157
Miss Monique - No Fear,No Fear(Original Mix),MissMonique,,ProgressiveHouse,128,C min,5:16,FG157
Andrea Bertolini - Peaceful,Peaceful(Original Mix),AndreaBertolini,,Trance,126,G min,5:24,FG156
Andrea Bertolini - Peaceful,Peaceful(Atmos & Ozon Remix),AndreaBertolini,Atmos&Ozon,Trance,130,G min,6:28,FG156
"Max Freegrant, Yuji Ono - Kiev Drift",Kiev Drift(Original Mix),"MaxFreegrant,YujiOno",,Trance,128,G♭ min,5:52,FG155
"Max Freegrant, Yuji Ono - Kiev Drift",Kiev Drift(Radio Edit),"MaxFreegrant,YujiOno",,Trance,128,G♭ min,3:22,FG155
Andromedha - Fake Shadows / 2 Years Later,Fake Shadows(Original Mix),Andromedha,,Trance,128,E min,6:04,FG154
Andromedha - Fake Shadows / 2 Years Later,2 Years Later(Original Mix),Andromedha,,Trance,128,E maj,6:35,FG154
Sebastian Krieg - Liza (The Remixes),Liza(Blood Groove & Kikis Remix),SebastianKrieg,"BloodGroove,Kikis",Trance,131,E min,6:24,FG153
Sebastian Krieg - Liza (The Remixes),Liza(Haxxy Remix),SebastianKrieg,Haxxy,ProgressiveHouse,124,E min,5:44,FG153
"Yuji Ono, Poli Hubavenska - Trakia",Trakia(Original Mix),"YujiOno,PoliHubavenska",,Trance,128,D♭ maj,6:52,FG152
"Yuji Ono, Poli Hubavenska - Trakia",Trakia(Bryn Liedl Remix),"YujiOno,PoliHubavenska",BrynLiedl,Trance,128,D♭ maj,6:02,FG152
"Yuji Ono, Poli Hubavenska - Trakia",Trakia(Scott James Remix),"YujiOno,PoliHubavenska",ScottJames,ProgressiveHouse,125,D♭ maj,8:15,FG152
"Max Freegrant, Sound Quelle, Max Meyer - Mantra (The Remixes)",Mantra(Las Salinas Remix),"MaxFreegrant,SoundQuelle,MaxMeyer",LasSalinas,Trance,128,G♭ min,5:38,FG151
"Max Freegrant, Sound Quelle, Max Meyer - Mantra (The Remixes)",Mantra(Slow Fish Remix),"MaxFreegrant,SoundQuelle,MaxMeyer",SlowFish,DeepHouse,123,G♭ min,6:22,FG151
Thomas Mengel - Skyland / Scorpio,Skyland(Original Mix),ThomasMengel,,Trance,128,B maj,6:32,FG150
Thomas Mengel - Skyland / Scorpio,Scorpio(Original Mix),ThomasMengel,,Trance,128,A♭ maj,6:49,FG150
Creative 5 - Charme / Deja Vu,Charme(Original Mix),Creative5,,ProgressiveHouse,128,F min,5:54,FG149
Creative 5 - Charme / Deja Vu,Deja Vu(Original Mix),Creative5,,Trance,126,E♭ min,6:43,FG149
"Maarten Phoenix, Double Gum, Cherry - Calling EP",Calling(Max Freegrant Remix),"MaartenPhoenix,DoubleGum",MaxFreegrant,ProgressiveHouse,128,A min,6:06,FG148
"Maarten Phoenix, Double Gum, Cherry - Calling EP",Calling(Original Mix),"MaartenPhoenix,DoubleGum",,ProgressiveHouse,128,A min,4:24,FG148
"Maarten Phoenix, Double Gum, Cherry - Calling EP",Olympic Bear(Original Mix),"Cherry,DoubleGum",,ProgressiveHouse,128,A min,5:28,FG148
"Maarten Phoenix, Double Gum, Cherry - Calling EP",Montana 84(Original Mix),DoubleGum,,ProgressiveHouse,124,B♭ min,6:11,FG148
"Maarten Phoenix, Double Gum, Cherry - Calling EP",Calling(Dub Mix),"MaartenPhoenix,DoubleGum",,ProgressiveHouse,128,A min,4:24,FG148
"Sound Quelle, Max Meyer - Mandolino",Mandolino(Original Mix),"SoundQuelle,MaxMeyer",,Trance,128,G min,5:35,FG147
"Sound Quelle, Max Meyer - Mandolino",Mandolino(Radio Edit),"SoundQuelle,MaxMeyer",,Trance,128,G min,3:34,FG147
Max Freegrant - Yura (Tribute To My Dad),Yura(Original Mix),MaxFreegrant,,Trance,127,D min,6:41,FG146
Max Freegrant - Yura (Tribute To My Dad),Yura(Radio Edit),MaxFreegrant,,Trance,127,F maj,2:38,FG146
"Dimibo, Cartographer - Kodiak",Kodiak(Original Mix),"Dimibo,Cartographer",,Trance,128,F min,6:30,FG145
"Dimibo, Cartographer - Kodiak",Kodiak(Radio Edit),"Dimibo,Cartographer",,Trance,128,F min,3:46,FG145
"Max Freegrant, Sound Quelle, Max Meyer - She",She(Original Mix),"MaxFreegrant,SoundQuelle,MaxMeyer",,Trance,128,F min,6:33,FG144
"Max Freegrant, Sound Quelle, Max Meyer - She",She(Radio Edit),"MaxFreegrant,SoundQuelle,MaxMeyer",,Trance,128,C min,3:22,FG144
"Andrea Bertolini, Yuji Ono - Universe",Universe(Original Mix),"AndreaBertolini,YujiOno",,Trance,128,D maj,5:50,FG143
"Andrea Bertolini, Yuji Ono - Universe",Universe(Dezza Remix),"AndreaBertolini,YujiOno",Dezza,ProgressiveHouse,128,D min,6:33,FG143
"Laniakea, 2loop - Oreada / Background Control",Oreada(Original Mix),Laniakea,,Trance,128,E♭ min,5:40,FG142
"Laniakea, 2loop - Oreada / Background Control",Background Control(Original Mix),2loop,,Trance,65,A♭ min,5:43,FG142
Tim Iron - Sentinel EP,Sentinel(Original Mix),TimIron,,Trance,131,C min,7:56,FG141
Tim Iron - Sentinel EP,Lost In Universe(Original Mix),TimIron,,Trance,132,E min,7:30,FG141
Tim Iron - Sentinel EP,The Legacy(Original Mix),TimIron,,Trance,133,G min,7:20,FG141
Thomas Mengel - Nicoya,Nicoya(Original Mix),ThomasMengel,,Trance,128,G min,5:48,FG140
Thomas Mengel - Nicoya,Nicoya(Radio Edit),ThomasMengel,,Trance,128,C maj,3:48,FG140
Andrew Lang - Bad Medicine,Half & Half(Original Mix),AndrewLang,,Trance,128,A♭ min,6:15,FG139
Andrew Lang - Bad Medicine,Bad Medicine(Original Mix),AndrewLang,,Trance,128,E♭ maj,7:26,FG139
"Max Freegrant, Digital Sketch - Counting Down The Days",Counting Down The Days(Original Mix),"MaxFreegrant,DigitalSketch",,Trance,128,F maj,5:52,FG138
"Max Freegrant, Digital Sketch - Counting Down The Days",Counting Down The Days(Radio Edit),"MaxFreegrant,DigitalSketch",,Trance,128,F maj,3:24,FG138
"Kingsland, S Davis - Space EP",Here & Now(Original Mix),Kingsland,,ProgressiveHouse,122,B♭ min,7:04,FG137
"Kingsland, S Davis - Space EP",Space(Original Mix),"Kingsland,SDavis",,ProgressiveHouse,123,D min,5:20,FG137
"Kingsland, S Davis - Space EP",To The Top(Original Mix),Kingsland,,ProgressiveHouse,122,E♭ min,7:20,FG137
"SkyKeeper, Holbrook - Singularity EP",Ursa Minor(Original Mix),"SkyKeeper,Holbrook",,Trance,128,E min,6:38,FG136
"SkyKeeper, Holbrook - Singularity EP",Singularity(Original Mix),"SkyKeeper,Holbrook",,Trance,130,C min,7:08,FG136
"SkyKeeper, Holbrook - Singularity EP",Fade To Black(Original Mix),"SkyKeeper,Holbrook",,Trance,128,A min,7:19,FG136
Atmos & Ozon - Coba EP,Coba(Original Mix),Atmos&Ozon,,Trance,128,G♭ min,6:32,FG135
Atmos & Ozon - Coba EP,Coastline(Original Mix),Atmos&Ozon,,Trance,128,B♭ min,6:37,FG135
Andrea Bertolini - Straight To The Point,Straight To The Point(Original Mix),AndreaBertolini,,ProgressiveHouse,124,B♭ maj,5:34,FG134
Andrea Bertolini - Straight To The Point,Straight To The Point(Sun & Moon Remix),AndreaBertolini,Sun&Moon,ProgressiveHouse,127,E min,6:10,FG134
Max Freegrant - Tiger Claws (The Remixes),Tiger Claws(Sollito Remix),MaxFreegrant,Sollito,Trance,130,D♭ min,6:40,FG133
Max Freegrant - Tiger Claws (The Remixes),Tiger Claws(Atmos & Ozon Remix),MaxFreegrant,"Atmos,Ozon",Trance,128,D♭ min,7:07,FG133
Stargliders - From The Silence EP,From The Silence(Original Mix),Stargliders,,Trance,128,E min,5:09,FG132
Stargliders - From The Silence EP,Peach Meat(Original Mix),Stargliders,,Trance,128,B♭ maj,6:07,FG132
"Pobsky, Nikhil Prakash - Launch Pad",Launch Pad(Original Mix),"Pobsky,NikhilPrakash",,Trance,130,A min,7:09,FG131
"Pobsky, Nikhil Prakash - Launch Pad",Launch Pad(Radio Edit),"Pobsky,NikhilPrakash",,Trance,130,A min,3:57,FG131
Dextrose - Andromeda,Andromeda(Original Mix),Dextrose,,Trance,128,C min,7:52,FG130
Dextrose - Andromeda,Andromeda(Radio Edit),Dextrose,,Trance,128,C min,3:39,FG130
Max Freegrant - Tiger Claws,Tiger Claws(Original Mix),MaxFreegrant,,Trance,128,D♭ min,6:20,FG129
Max Freegrant - Tiger Claws,Tiger Claws(Radio Edit),MaxFreegrant,,Trance,128,D♭ min,3:16,FG129
Mr Andre - Pink Antelope EP,Pink Antelope(Original Mix),MrAndre,,Trance,128,G♭ min,6:59,FG128
Mr Andre - Pink Antelope EP,Alone In Memphis(Original Mix),MrAndre,,Trance,128,C min,6:15,FG128
Mr Andre - Pink Antelope EP,Sacramento(Original Mix),MrAndre,,Trance,128,F maj,6:26,FG128
Burzhuy - Errra,Errra(Max Freegrant Remix),Burzhuy,MaxFreegrant,ProgressiveHouse,125,E min,6:44,FG127
Burzhuy - Errra,Errra(Original Mix),Burzhuy,,IndieDance/NuDisco,118,E maj,6:08,FG127
Haxxy - Run,Run(Original Mix),Haxxy,,ProgressiveHouse,124,C min,5:44,FG126
Haxxy - Run,Run(Dub Mix),Haxxy,,ProgressiveHouse,124,C min,5:44,FG126
"Max Freegrant, The Guru - Secret Weapon EP",Secret Weapon(Original Mix),MaxFreegrant,,Trance,160,B♭ min,5:37,FG125
"Max Freegrant, The Guru - Secret Weapon EP",Colombo(Original Mix),"MaxFreegrant,TheGuru",,ProgressiveHouse,96,C min,7:07,FG125
"Sound Quelle, Max Meyer - Elision",Elision(Original Mix),"SoundQuelle,MaxMeyer",,Trance,128,G♭ min,6:15,FG124
"Sound Quelle, Max Meyer - Elision",Elision(Radio Edit),"SoundQuelle,MaxMeyer",,Trance,128,G♭ min,3:16,FG124
Slava V - One Last Time (Danilo Ercole Remix),One Last Time(Danilo Ercole Remix),SlavaV,DaniloErcole,Trance,128,B min,7:07,FG123
Haxxy - Can't Stay,Can't Stay(Original Mix),Haxxy,,ProgressiveHouse,124,D♭ min,6:15,FG122
Haxxy - Can't Stay,Can't Stay(Dub Mix),Haxxy,,ProgressiveHouse,124,D♭ min,6:15,FG122
"Ramil O'Shawa, Nina Sung - Pure Gold",Pure Gold(Jerome Isma-Ae Remix),"RamilO'Shawa,NinaSung",JeromeIsma-Ae,Trance,128,A♭ min,5:52,FG121
"Ramil O'Shawa, Nina Sung - Pure Gold",Pure Gold(Original Mix),"RamilO'Shawa,NinaSung",,ProgressiveHouse,128,A♭ min,5:56,FG121
"Ramil O'Shawa, Nina Sung - Pure Gold",Pure Gold(Jerome Isma-Ae Dub Remix),"RamilO'Shawa,NinaSung",JeromeIsma-Ae,Trance,128,A♭ min,5:26,FG121
"Ramil O'Shawa, Nina Sung - Pure Gold",Pure Gold(Dub Mix),"RamilO'Shawa,NinaSung",,ProgressiveHouse,128,A♭ min,5:56,FG121
Igor Voevodin - Atomic,Atomic(Original Mix),IgorVoevodin,,Trance,128,G♭ min,6:57,FG120
Igor Voevodin - Atomic,Atomic(Sollito Remix),IgorVoevodin,Sollito,Trance,130,G♭ min,6:10,FG120
Igor Voevodin - Atomic,Atomic(Pete K Remix),IgorVoevodin,PeteK,ProgressiveHouse,125,G♭ min,7:31,FG120
"Max Freegrant, Yuji Ono - Above The Sky",Above The Sky(Original Mix),"MaxFreegrant,YujiOno",,Trance,128,F min,6:19,FG119
"Max Freegrant, Yuji Ono - Above The Sky",Above The Sky(Radio Edit),"MaxFreegrant,YujiOno",,Trance,128,F min,3:09,FG119
"Orbion, Slow Fish, Furkan Senol, Max Freegrant, Paul Aiden - Freegrant Music WMC Sampler 2015",Spiral(Original Mix),Orbion,,DeepHouse,120,A min,4:51,FGC020
"Orbion, Slow Fish, Furkan Senol, Max Freegrant, Paul Aiden - Freegrant Music WMC Sampler 2015",Roundabout(Original Mix),SlowFish,,DeepHouse,122,E min,6:30,FGC020
"Orbion, Slow Fish, Furkan Senol, Max Freegrant, Paul Aiden - Freegrant Music WMC Sampler 2015",Kiss The Rain(Original Mix),FurkanSenol,,ProgressiveHouse,86,D♭ min,7:10,FGC020
"Orbion, Slow Fish, Furkan Senol, Max Freegrant, Paul Aiden - Freegrant Music WMC Sampler 2015",Champions Of Life(Stan Kolev Remix),"MaxFreegrant,PaulAiden",StanKolev,ProgressiveHouse,126,F min,7:17,FGC020
"Kenneth Thomas, Aura Wolfe - Then Love Laughed",Then Love Laughed(Original Mix),"KennethThomas,AuraWolfe",,Trance,128,B♭ maj,5:45,FG118
"Kenneth Thomas, Aura Wolfe - Then Love Laughed",Then Love Laughed(Slow Fish Remix),"KennethThomas,AuraWolfe",SlowFish,DeepHouse,123,G min,7:14,FG118
"Max Freegrant, Sound Quelle, Max Meyer - Mantra",Mantra(Original Mix),"MaxFreegrant,SoundQuelle,MaxMeyer",,Trance,128,G♭ min,6:51,FG117
"Max Freegrant, Sound Quelle, Max Meyer - Mantra",Mantra(Radio Edit),"MaxFreegrant,SoundQuelle,MaxMeyer",,Trance,128,G♭ min,3:35,FG117
"Andrea Bertolini, Yuji Ono - Deep Freeze",Deep Freeze(Original Mix),"AndreaBertolini,YujiOno",,ProgressiveHouse,128,G♭ min,5:49,FG116
"Andrea Bertolini, Yuji Ono - Deep Freeze",Deep Freeze(Arkatec Remix),"AndreaBertolini,YujiOno",Arkatec,ProgressiveHouse,125,G♭ min,6:49,FG116
"Andrea Bertolini, Yuji Ono - Deep Freeze",Deep Freeze(Hasso Remix),"AndreaBertolini,YujiOno",Hasso,Trance,126,G♭ min,7:28,FG116
Strigata - Can You Hear Me,Can You Hear Me(Original Mix),Strigata,,ProgressiveHouse,128,E maj,6:22,FG115
Strigata - Can You Hear Me,Can You Hear Me(Radio Edit),Strigata,,ProgressiveHouse,128,E min,2:22,FG115
Danilo Ercole - Flash,Flash(Original Mix),DaniloErcole,,Trance,130,D min,7:08,FG114
Danilo Ercole - Flash,Flash(Max Freegrant Remix),DaniloErcole,MaxFreegrant,ProgressiveHouse,128,D maj,6:11,FG114
Nianaro - Midnight Highway,Midnight Highway(Ron Alperin Remix),Nianaro,RonAlperin,Trance,130,G min,7:15,FG113
Nianaro - Midnight Highway,Midnight Highway(Original Mix),Nianaro,,Trance,116,G min,7:45,FG113
Andrea Bertolini - Trigger,Trigger(Original Mix),AndreaBertolini,,ProgressiveHouse,124,F maj,5:58,FG112
Andrea Bertolini - Trigger,Trigger(Max Freegrant Remix),AndreaBertolini,MaxFreegrant,ProgressiveHouse,126,F min,6:20,FG112
"Pierre O, Andrea Bertolini, Jericho Ismael, Max Freegrant, Francesco Sambero - FG Warriors: Pierre O",FG Warriors(Continuous DJ Mix),PierreO,,ProgressiveHouse,128,F maj,1:08:48,FGC019
"Pierre O, Andrea Bertolini, Jericho Ismael, Max Freegrant, Francesco Sambero - FG Warriors: Pierre O",Tradizione(Original Mix),AndreaBertolini,,Trance,124,G min,8:42,FGC019
"Pierre O, Andrea Bertolini, Jericho Ismael, Max Freegrant, Francesco Sambero - FG Warriors: Pierre O",Hypnotized(Original Mix),JerichoIsmael,,ProgressiveHouse,128,G maj,5:35,FGC019
"Pierre O, Andrea Bertolini, Jericho Ismael, Max Freegrant, Francesco Sambero - FG Warriors: Pierre O",Miss You(Alex Di Stefano Remix),MaxFreegrant,AlexDiStefano,ProgressiveHouse,128,E min,7:07,FGC019
"Pierre O, Andrea Bertolini, Jericho Ismael, Max Freegrant, Francesco Sambero - FG Warriors: Pierre O",DIDME(Max Freegrant Remix),FrancescoSambero,MaxFreegrant,ProgressiveHouse,127,D maj,6:59,FGC019
"Pierre O, Andrea Bertolini, Jericho Ismael, Max Freegrant, Francesco Sambero - FG Warriors: Pierre O",Colorama(Solid Stone Remix),AndreaBertolini,SolidStone,Trance,126,F min,6:15,FGC019
"Pierre O, Andrea Bertolini, Jericho Ismael, Max Freegrant, Francesco Sambero - FG Warriors: Pierre O",Cosmic Stranger(Original Mix),MaxFreegrant,,ProgressiveHouse,128,G min,7:07,FGC019
"Pierre O, Andrea Bertolini, Jericho Ismael, Max Freegrant, Francesco Sambero - FG Warriors: Pierre O",I Feel(Original Mix),Technotice,,ProgressiveHouse,128,B♭ min,6:02,FGC019
"Pierre O, Andrea Bertolini, Jericho Ismael, Max Freegrant, Francesco Sambero - FG Warriors: Pierre O",Wipeout(Original Mix),PierreO,,ProgressiveHouse,128,B♭ min,8:17,FGC019
"Pierre O, Andrea Bertolini, Jericho Ismael, Max Freegrant, Francesco Sambero - FG Warriors: Pierre O",Dropper(Original Mix),Geometrik,,ProgressiveHouse,126,G♭ maj,7:21,FGC019
"Pierre O, Andrea Bertolini, Jericho Ismael, Max Freegrant, Francesco Sambero - FG Warriors: Pierre O",Ghost(Pierre O & Thomas Evans Remix),T&T,"PierreO,ThomasEvans",ProgressiveHouse,128,F maj,7:46,FGC019
"Pierre O, Andrea Bertolini, Jericho Ismael, Max Freegrant, Francesco Sambero - FG Warriors: Pierre O",Dysnomia(Original Mix),"MichaelTsukerman,Diamandy",,ProgressiveHouse,128,B♭ maj,6:54,FGC019
"Pierre O, Andrea Bertolini, Jericho Ismael, Max Freegrant, Francesco Sambero - FG Warriors: Pierre O",Magnum(Max Freegrant Vs. Stellar Crew Remix),Ira,"MaxFreegrant,StellarCrew",ProgressiveHouse,128,A min,7:18,FGC019
"One Million Toys, Sebastian Krieg, SEQU3L, Max Freegrant, Yuji Ono - The Best Of 2014 (New Year Compilation)",Ohara(Ben Coda Remix),OneMillionToys,BenCoda,ProgressiveHouse,126,A maj,7:20,FGC018
"One Million Toys, Sebastian Krieg, SEQU3L, Max Freegrant, Yuji Ono - The Best Of 2014 (New Year Compilation)",Liza(Max Freegrant Remix),SebastianKrieg,MaxFreegrant,ProgressiveHouse,127,E min,7:05,FGC018
"One Million Toys, Sebastian Krieg, SEQU3L, Max Freegrant, Yuji Ono - The Best Of 2014 (New Year Compilation)",Every Goodbye(Original Mix),SEQU3L,,ProgressiveHouse,128,A♭ min,7:03,FGC018
"One Million Toys, Sebastian Krieg, SEQU3L, Max Freegrant, Yuji Ono - The Best Of 2014 (New Year Compilation)",Yokohama Drift(Original Mix),"MaxFreegrant,YujiOno",,Trance,96,D♭ min,6:53,FGC018
"One Million Toys, Sebastian Krieg, SEQU3L, Max Freegrant, Yuji Ono - The Best Of 2014 (New Year Compilation)",Blade(Original Mix),"AndreaBertolini,MotelConnection",,ProgressiveHouse,128,C min,6:05,FGC018
"One Million Toys, Sebastian Krieg, SEQU3L, Max Freegrant, Yuji Ono - The Best Of 2014 (New Year Compilation)",OneBeat(Original Mix),"SteveHaines,KashTrivedi",,Trance,128,G♭ min,6:35,FGC018
"One Million Toys, Sebastian Krieg, SEQU3L, Max Freegrant, Yuji Ono - The Best Of 2014 (New Year Compilation)",Blue Velvet(Original Mix),"SkyKeeper,Holbrook",,Trance,130,D maj,6:09,FGC018
"One Million Toys, Sebastian Krieg, SEQU3L, Max Freegrant, Yuji Ono - The Best Of 2014 (New Year Compilation)",Black Sea(Original Mix),AlterFuture,,Trance,128,C min,6:47,FGC018
"One Million Toys, Sebastian Krieg, SEQU3L, Max Freegrant, Yuji Ono - The Best Of 2014 (New Year Compilation)",Pro Aliasing(Original Mix),OneMillionToys,,ProgressiveHouse,123,A maj,7:11,FGC018
"One Million Toys, Sebastian Krieg, SEQU3L, Max Freegrant, Yuji Ono - The Best Of 2014 (New Year Compilation)",Enjoy The Pain(Original Mix),MaxFreegrant,,Trance,95,A min,6:58,FGC018
"One Million Toys, Sebastian Krieg, SEQU3L, Max Freegrant, Yuji Ono - The Best Of 2014 (New Year Compilation)",Before Midnight(Original Mix),Soulu,,Trance,130,E min,6:37,FGC018
"One Million Toys, Sebastian Krieg, SEQU3L, Max Freegrant, Yuji Ono - The Best Of 2014 (New Year Compilation)",Azure(Max Freegrant Remix),JerichoIsmael,MaxFreegrant,ProgressiveHouse,126,C maj,7:10,FGC018
"One Million Toys, Sebastian Krieg, SEQU3L, Max Freegrant, Yuji Ono - The Best Of 2014 (New Year Compilation)",Rekizum(Original Mix),ZuttMuziker,,Trance,128,B maj,7:13,FGC018
"One Million Toys, Sebastian Krieg, SEQU3L, Max Freegrant, Yuji Ono - The Best Of 2014 (New Year Compilation)",Valley of Ashes(Original Mix),SorenAndrews,,Trance,132,F maj,6:40,FGC018
"One Million Toys, Sebastian Krieg, SEQU3L, Max Freegrant, Yuji Ono - The Best Of 2014 (New Year Compilation)",Hypnotized(Original Mix),JerichoIsmael,,ProgressiveHouse,128,G maj,5:35,FGC018
"One Million Toys, Sebastian Krieg, SEQU3L, Max Freegrant, Yuji Ono - The Best Of 2014 (New Year Compilation)",Come On Dio(Original Mix),YujiOno,,ProgressiveHouse,128,D♭ min,6:18,FGC018
"One Million Toys, Sebastian Krieg, SEQU3L, Max Freegrant, Yuji Ono - The Best Of 2014 (New Year Compilation)",Contradiction(Original Mix),Geometrik,,ProgressiveHouse,126,G min,7:06,FGC018
